age,city,job_title,seniority_level,language_at_work,company_size,company_type,salary,year,country,experience,skills,skills_2,employment_status,years_of_experience_in_germany,job_title_2,your_seniority_level,skills_3,company_industry,survey,salary_norm,job_category,z_score,modif_z_score
35.0,munich,software engineer,senior,english,101-1000,product,92947.66657185442,2020,de,13,java,"kotlin, java / scala, aws",full-time employee,4,,,,,it,1.9923191771559048,Software Engineer,-0.09173919639784205,0.4384249999999998
42.0,berlin,software engineer,senior,german,51-100,product,91236.97332206569,2020,de,20,ruby on rails,"ruby, kubernetes, docker",full-time employee,5,,,,,it,1.955650726042606,Software Engineer,-0.14054625317001604,0.3372499999999997
34.0,berlin,qa engineer,senior,english,101-1000,startup,88956.04898901406,2020,de,10,java,"python, kotlin, javascript / typescript, go, aws, kubernetes, docker",full-time employee,4,,,,,it,1.906759457891541,QA/Test Engineers,-0.20562232886624773,0.2023500000000002
30.0,berlin,backend developer,senior,english,101-1000,product,171069.3249788732,2020,de,6,ruby,"sql, elixir",full-time employee,2,,,,,it,3.6668451113298866,Back End,2.1371163961981043,5.058750000000004
35.0,berlin,software engineer,senior,english,1000+,product,104922.51932037555,2020,de,12,c#,".net, sql, google cloud, kubernetes, docker",full-time employee,1,,,,,it,2.248998334948997,Software Engineer,0.24991020100737593,1.1466500000000004
34.0,munich,cloud architect,senior,english,1000+,cloud,182473.94664413139,2020,de,10,"azure, sap","sap / abap, aws, google cloud, azure, kubernetes, docker",full-time employee,4,,,,,it,3.911301452085212,Architects,2.4624967746792636,5.733250000000005
35.0,berlin,designer (ui/ux),senior,english,51-100,product,79832.35165680748,2020,de,10,,,full-time employee,4,,,,,it,1.7111943852872802,UI/UX Designers,-0.46592663165117604,0.33725000000000094
35.0,berlin,system administrator,medior,english,101-1000,startup,50180.335327136134,2020,de,14,,,full-time employee,1,,,,,it,1.0756078993234333,System admin,-0.9200090773287088,1.498888888888889
28.0,hamburg,software engineer,senior,english,101-1000,product,96939.2841546948,2020,de,7,scala,"python, java / scala, perl",full-time employee,,,,,,it,2.077878896420269,Software Engineer,0.022143936070563953,0.6745
26.0,münster,data scientist,junior,german,1000+,product,57023.10832629106,2020,de,5.5,python,"python, c/c++, sql, aws",full-time employee,3,,,,,it,1.2222817037766287,Data Scientist/ ML Engineer,-0.3533745597285208,0.20753846153846153
35.0,berlin,frontend developer,medior,english,101-1000,product,62725.419158920166,2020,de,4,javascript,php,full-time employee,1,,,,,it,1.3445098741542916,Front End,-0.5117699220522003,0.6745
31.0,munich,qa engineer,senior,english,1000+,product,77551.42732375584,2020,de,7,java,"python, ruby",full-time employee,3,,,,,it,1.662303117136215,QA/Test Engineers,-0.5310027073474081,0.472150000000001
35.0,frankfurt,software engineer,senior,german,51-100,consulting / agency,75270.5029907042,2020,de,12,java,"python, kotlin, javascript / typescript, java / scala, docker",full-time employee,3,,,,,it,1.61341184898515,Software Engineer,-0.5960787830436397,0.6070500000000005
28.0,berlin,product manager,medior,english,51-100,product,59874.26374260562,2020,de,3,,,full-time employee,3,,,,,it,1.2833957889654604,Project managers,-0.6045515482514064,0.8618611111111104
25.0,berlin,backend developer,medior,english,11-50,startup,68427.72999154928,2020,de,4,python,"sql, go",full-time employee,1,,,,,it,1.4667380445319547,Back End,-0.3262066696537869,0.2997777777777771
42.0,berlin,qa engineer,medior,english,1000+,product,62725.419158920166,2020,de,20,python,"python, javascript / typescript",full-time employee,1,,,,,it,1.3445098741542916,QA/Test Engineers,-0.5117699220522003,0.6745
30.0,berlin,product manager,executive,english,1000+,startup,171069.3249788732,2020,de,7,,"python, sql",full-time employee,5,,,,,it,3.6668451113298866,Project managers,0.8849974903918596,2.473166666666667
40.0,munich,software engineer,medior,german,101-1000,behörde,61584.95699239435,2020,de,20,java,sql,full-time employee,7,,,,,it,1.3200642400787592,Software Engineer,-0.5488825725318826,0.7494444444444437
36.0,erlangen,project manager,medior,english,1000+,product,70708.65432460091,2020,de,14,,python,full-time employee,2,,,,,it,1.5156293126830196,Project managers,-0.251981368694422,0.1498888888888889
37.0,berlin,software engineer,junior,english,51-100,product,68427.72999154928,2020,de,8,java,"java / scala, aws, kubernetes, docker",full-time employee,5,,,,,it,1.4667380445319547,Software Engineer,0.060999313872043166,0.830153846153847
33.0,munich,software engineer,senior,english,101-1000,product,94088.12873838026,2020,de,10,java,"aws, docker",full-time employee,3,,,,,it,2.0167648112314374,Software Engineer,-0.059201158549726046,0.5058749999999999
38.0,cologne,software engineer,senior,english,101-1000,product,62725.419158920166,2020,de,11,php,"php, javascript / typescript, go, aws, google cloud, kubernetes, docker",full-time employee,5,,,,,it,1.3445098741542916,Software Engineer,-0.9539971993729159,1.3490000000000018
27.0,munich,frontend developer,senior,english,51-100,product,68427.72999154928,2020,de,4,frontend,javascript / typescript,full-time employee,0,,,,,it,1.4667380445319547,Front End,-0.7913070101323357,1.011750000000001
33.0,berlin,software engineer,senior,english,1000+,consulting / agency,147119.61948183095,2020,de,7,"java, javascript","javascript / typescript, java / scala, sql",full-time employee,7,,,,,it,3.1534867957437025,Software Engineer,1.4538176013876685,3.6423000000000036
34.0,vienna,data scientist,senior,english,101-1000,consulting / agency,97224.39969632626,2020,de,12,,"python, sql, aws, azure",full-time employee,3,,,,,it,2.083990304939152,Data Scientist/ ML Engineer,0.03027844553259325,0.6913625000000007
36.0,munich,backend developer,medior,english,101-1000,product,74130.04082417837,2020,de,5,php,"javascript / typescript, docker",full-time employee,1,,,,,it,1.5889662149096173,Back End,-0.14064341725537421,0.07494444444444445
42.0,berlin,devops,executive,english,1000+,startup,79832.35165680748,2020,de,22,yaml,"python, php, javascript / typescript, sql, go, perl, aws, google cloud, azure, kubernetes, docker",full-time employee,4,,,,,it,1.7111943852872802,DevOps Engineer,-0.8596641313138823,1.1241666666666668
32.0,frankfurt,network engineer,senior,english,101-1000,product,84964.43140617368,2020,de,10,python ,"python, docker",full-time employee,2,,,,,it,1.8211997386271768,Other Engineers,-0.319505461334654,0.03372500000000064
31.0,berlin,frontend developer,senior,english,51-100,startup,81156.42823214397,2020,de,10,javascript,"javascript / typescript, sql, google cloud, docker",full-time employee,1.5,,,,,it,1.7395757664489737,Front End,-0.4281499697095131,0.25894055000000027
33.0,berlin,qa engineer,medior,english,101-1000,startup,68427.72999154928,2020,de,6,java,"python, kubernetes",full-time employee,0.5,,,,,it,1.4667380445319547,QA/Test Engineers,-0.3262066696537869,0.2997777777777771
40.0,berlin,vp engineering,executive,english,51-100,product,114046.21665258212,2020,de,10,js,"javascript / typescript, aws",full-time employee,7,,,,,it,2.4445634075532574,Leaders,-0.20541602317422925,0.22483333333333333
28.0,munich,backend developer,senior,english,101-1000,consulting / agency,82113.27598985913,2020,de,6,java,"javascript / typescript, java / scala, sql",full-time employee,5,,,,,it,1.7600856534383456,Back End,-0.40085055595494373,0.2023500000000002
46.0,munich,agile coach,senior,english,101-1000,product,93517.89765511734,2020,de,4,,,full-time employee,1.5,,,,,it,2.004541994193671,Out of scope,-0.07547017747378404,0.4721499999999998
31.0,berlin,software engineer,senior,english,1000+,product,102641.59498732392,2020,de,9,python,"python, sql, aws, kubernetes, docker",full-time employee,4,,,,,it,2.2001070667979317,Software Engineer,0.18483412531114393,1.0117500000000004
28.0,berlin,mobile developer,executive,english,11-50,consulting / agency,80744.72139002815,2020,de,5,swift,,full-time employee,1.5,,,,,it,1.7307508925477064,Mobile,-0.8422175150968247,1.088193333333333
29.0,berlin,software engineer,medior,english,11-50,startup,62725.419158920166,2020,de,8,php,"php, javascript / typescript, sql, aws, docker",full-time employee,3,,,,,it,1.3445098741542916,Software Engineer,-0.5117699220522003,0.6745
40.0,munich,mobile developer,executive,english,11-50,product,102641.59498732392,2020,de,25,swift,"swift, objective-c",full-time employee,2,,,,,it,2.2001070667979317,Mobile,-0.4234987258874469,0.22483333333333333
46.0,munich,qa engineer,senior,german,101-1000,product,89526.28007227696,2020,de,13,java,sql,full-time employee,13,,,,,it,1.918982274929307,QA/Test Engineers,-0.18935330994219005,0.2360749999999996
33.0,berlin,backend developer,medior,english,101-1000,product,155102.85464751167,2020,de,5,java,,full-time employee,2,,,,,it,3.32460623427243,Back End,2.4943547668020907,5.396
33.0,berlin,ml engineer,medior,english,51-100,startup,70708.65432460091,2020,de,10,python,"python, c/c++, pytorch",full-time employee,5,,,,,it,1.5156293126830196,Data Scientist/ ML Engineer,-0.251981368694422,0.1498888888888889
34.0,berlin,software engineer,executive,english,1000+,product,114046.21665258212,2020,de,14,java,"kotlin, javascript / typescript, java / scala, aws, kubernetes, docker",full-time employee,4,,,,,it,2.4445634075532574,Software Engineer,-0.20541602317422925,0.22483333333333333
36.0,berlin,backend developer,senior,english,101-1000,product,153962.39248098587,2020,de,18,php,"php, aws, google cloud",full-time employee,1,,,,,it,3.300160600196898,Back End,1.6490458284763645,4.047000000000004
33.0,berlin,qa engineer,senior,english,11-50,startup,57023.10832629106,2020,de,8,-,python,full-time employee,1.5,,,,,it,1.2222817037766287,QA/Test Engineers,-1.116687388613496,1.686250000000002
32.0,berlin,software engineer,executive,english,101-1000,product,91236.97332206569,2020,de,11,android,"python, kotlin, swift, javascript / typescript, java / scala, sql, aws, google cloud, kubernetes, docker",full-time employee,6,,,,,it,1.955650726042606,Software Engineer,-0.6415814286006646,0.6745
46.0,berlin,software engineer,senior,english,51-100,product,91236.97332206569,2020,de,14,javascript,"php, javascript / typescript, sql, google cloud, docker",full-time employee,14,,,,,it,1.955650726042606,Software Engineer,-0.14054625317001604,0.3372499999999997
30.0,munich,mobile developer,senior,english,1000+,product,75270.5029907042,2020,de,8,kotlin,"kotlin, java / scala",full-time employee,1,,,,,it,1.61341184898515,Mobile,-0.5960787830436397,0.6070500000000005
36.0,rosenheim,data science manager,executive,english,1000+,construction,122029.45181826287,2020,de,12,python,"r, sql, aws, azure, docker",full-time employee,0.5,,,,,it,2.6156828460819854,Other managers,-0.052758131274976854,0.5396
35.0,berlin,product manager,senior,english,101-1000,product,114046.21665258212,2020,de,10,php,"php, javascript / typescript",full-time employee,5,,,,,it,2.4445634075532574,Project managers,0.5102145037923039,1.686250000000001
47.0,munich,devops,senior,,1000+,product,85534.6624894366,2020,de,20,,"php, sql, aws, azure, kubernetes, docker",full-time employee,1,,,,,it,1.8334225556649433,DevOps Engineer,-0.3032364424105957,0.0
31.0,berlin,data scientist,executive,english,1000+,product,210985.50080727693,2020,de,10,python ,"kubernetes, docker",full-time employee,5,,,,,it,4.522442303973526,Data Scientist/ ML Engineer,1.6482869498881212,4.047
46.0,munich,scrum master,senior,german,1000+,product,108343.90581995301,2020,de,12,agile,"c/c++, php, .net, sql",full-time employee,8,,,,,it,2.3223352371755945,Project managers,0.34752431455172395,1.3490000000000006
26.0,berlin,mobile developer,senior,english,101-1000,product,79832.35165680748,2020,de,6,kotlin,"kotlin, java / scala",full-time employee,2,,,,,it,1.7111943852872802,Mobile,-0.46592663165117604,0.33725000000000094
31.0,mannheim ,firmware engineer,senior,english,11-50,product,51320.79749366196,2020,de,10,c,"python, c/c++",full-time employee,3,,,,,it,1.1000535333989658,Other Engineers,-1.279377577854076,2.0235000000000025
31.0,munich,frontend developer,executive,english,11-50,startup,100360.67065427227,2020,de,12,"typescript, javascript","javascript / typescript, docker",full-time employee,1.5,,,,,it,2.1512157986468665,Front End,-0.46711526643009044,0.3147666666666667
30.0,berlin,qa engineer,medior,german,101-1000,product,61584.95699239435,2020,de,5,python ,"python, kubernetes, docker, ansible",full-time employee,3,,,,,it,1.3200642400787592,QA/Test Engineers,-0.5488825725318826,0.7494444444444437
35.0,munich,software engineer,executive,english,51-100,consulting / agency,166507.4763127699,2020,de,13,pegasystems platform ,"c/c++, javascript / typescript, java / scala, sql, docker",full-time employee,4,,,,,it,3.569062575027756,Software Engineer,0.7977644093065721,2.2933
36.0,berlin,software engineer,medior,english and german,up to 10,product,47899.410994084494,2020,de,7,"c++, java, embedded c","python, c/c++, .net, java / scala",full-time employee,5,,,,,it,1.026716631172368,Software Engineer,-0.994234378288074,1.648777777777778
36.0,munich,solutions architect,executive,english,1000+,product,148260.08164835675,2020,de,12,cloud,"kotlin, java / scala, aws, kubernetes, docker",full-time employee,5,,,,,it,3.1779324298192346,Architects,0.4488320849654238,1.5738333333333334
40.0,munich,software engineer,senior,english,1000+,product,87930.77350130734,2020,de,13,,".net, azure",full-time employee,1,,,,,it,1.884782832857637,Software Engineer,-0.23487402489170425,0.14171244999999963
38.0,frankfurt,data center manager,other,english,1000+,product,91236.97332206569,2020,de,6,dc management,,full-time employee,2,,,,,it,1.955650726042606,Other managers,1.271520677852285,1.0792
35.0,berlin,software engineer,senior,german,1000+,product,86675.12465596241,2020,de,15,c#,.net,full-time employee,6,,,,,it,1.8578681897404756,Software Engineer,-0.27069840456248,0.06744999999999945
32.0,munich,fullstack developer,senior,english,11-50,product,84394.20032291076,2020,de,9,java,"javascript / typescript, kubernetes, docker, angular",full-time employee,2,,,,,it,1.8089769215894105,Full Stack Developers,-0.33577448025871204,0.06745000000000068
29.0,berlin,software engineer,senior,english,1000+,product,85534.6624894366,2020,de,8,go,"python, javascript / typescript, go",full-time employee,2,,,,,it,1.8334225556649433,Software Engineer,-0.3032364424105957,0.0
30.0,rosenheim,software engineer,medior,german,101-1000,product,71849.11649112674,2020,de,9,java,"javascript / typescript, sql",full-time employee,5,,,,,it,1.5400749467585524,Software Engineer,-0.21486871821473907,0.07494444444444377
35.0,berlin,ml engineer,executive,english,11-50,product,114046.21665258212,2020,de,10,scala,"java / scala, sql, aws, kubernetes, docker",full-time employee,2,,,,,it,2.4445634075532574,Data Scientist/ ML Engineer,-0.20541602317422925,0.22483333333333333
29.0,berlin,software engineer,senior,english,101-1000,startup,72989.57865765256,2020,de,7,python,javascript / typescript,full-time employee,5,,,,,it,1.5645205808340847,Software Engineer,-0.661154858739872,0.7419500000000012
32.0,berlin,product manager,senior,english,51-100,consulting / agency,75270.5029907042,2020,de,10,,,full-time employee,"4,5",,,,,it,1.61341184898515,Project managers,-0.5960787830436397,0.6070500000000005
30.0,munich,mobile developer,senior,english,1000+,product,79832.35165680748,2020,de,10,swift,"kotlin, javascript / typescript",full-time employee,3.5,,,,,it,1.7111943852872802,Mobile,-0.46592663165117604,0.33725000000000094
25.0,berlin,software engineer,medior,english,1000+,big commercial,99790.43957100935,2020,de,6,java,,full-time employee,1,,,,,it,2.1389929816091002,Software Engineer,0.6943912185374843,1.7611944444444445
43.0,berlin,software engineer,senior,english,1000+,product,90096.51115553988,2020,de,20,python,"sql, aws, docker",full-time employee,4,,,,,it,1.9312050919670734,Software Engineer,-0.17308429101813202,0.26979999999999965
